,movie_id,title,kafka_id
5144,127808.0,All The Fine Young Cannibals,all+the+fine+young+cannibals+1960
5145,128006.0,Speedway,speedway+1929
5146,128124.0,The Lesser Blessed,the+lesser+blessed+2012
5147,128129.0,London: The Modern Babylon,london+the+modern+babylon+2012
5148,128136.0,My Awkward Sexual Adventure,my+awkward+sexual+adventure+2012
5149,128203.0,Road North,road+north+2012
5150,128216.0,Stories We Tell,stories+we+tell+2012
5151,128270.0,Not Fade Away,not+fade+away+2012
5152,128280.0,Blood Money,blood+money+2012
5153,128437.0,Bullet for a Badman,bullet+for+a+badman+1964
5154,128606.0,The Gun That Won the West,the+gun+that+won+the+west+1955
5155,128639.0,Kounterfeit,kounterfeit+1996
5156,128873.0,India: Matri Bhumi,india+matri+bhumi+1959
5157,128946.0,Lille Fridolf Och Jag,lille+fridolf+och+jag+1956
5158,129311.0,A Gun For Jennifer,a+gun+for+jennifer+1997
5159,129507.0,Joker,joker+2012
5160,129535.0,Play Girl,play+girl+1941
5161,129670.0,Nebraska,nebraska+2013
5162,129689.0,"I Are You, You Am Me",i+are+you_+you+am+me+1982
5163,129942.0,The Experience,the+experience+1973
5164,130090.0,The Girl from Jones Beach,the+girl+from+jones+beach+1949
5165,130233.0,Fly Away,fly+away+2012
5166,130398.0,Broadway Serenade,broadway+serenade+1939
5167,130424.0,The Story of Three Loves,the+story+of+three+loves+1953
5168,130677.0,King Kelly,king+kelly+2012
5169,130750.0,The World Before Her,the+world+before+her+2012
5170,130798.0,Forget me not,forget+me+not+2013
5171,130813.0,So Long Letty,so+long+letty+1929
5172,130824.0,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,as+i+was+moving+ahead+occasionally+i+saw+brief+glimpses+of+beauty+2000
5173,131232.0,Two Friends,two+friends+2002
5174,131631.0,The Hunger Games: Mockingjay - Part 1,the+hunger+games+mockingjay+-+part+1+2014
5175,131671.0,Elia Kazan: A Director's Journey,elia+kazan+a+directors+journey+1995
5176,131732.0,You're Telling Me!,youre+telling+me+1934
5177,131792.0,At Sea,at+sea+2007
5178,131805.0,"Sexo, Amor e Traição",sexo_+amor+e+traio+2004
5179,131836.0,The Long Absence,the+long+absence+1961
5180,132038.0,Boogie-Doodle,boogie-doodle+1940
5181,132232.0,Mama,mama+2013
5182,132328.0,It's Good to Be Alive,its+good+to+be+alive+1974
5183,132344.0,Before Midnight,before+midnight+2013
5184,132709.0,Rebirth,rebirth+2011
5185,132936.0,Wheelmen,wheelmen+2005
5186,132961.0,The Caine Mutiny Court-Martial,the+caine+mutiny+court-martial+1988
5187,133119.0,Torch Song,torch+song+1953
5188,133183.0,The Child,the+child+2012
5189,133200.0,Masquerade,masquerade+2012
5190,133369.0,The Conspiracy,the+conspiracy+2012
5191,133698.0,Fly Me to the Moon,fly+me+to+the+moon+2012
5192,133704.0,"George Lopez: It's Not Me, It's You",george+lopez+its+not+me_+its+you+2012
5193,133716.0,Valley of Head Hunters,valley+of+head+hunters+1953
5194,135312.0,Glorious Technicolor,glorious+technicolor+1998
5195,135547.0,The Marshal of Finland,the+marshal+of+finland+2012
5196,135647.0,The Details,the+details+2012
5197,135678.0,Leave,leave+2011
5198,135800.0,No Logo: Taking Aim at the Brand Bullies,no+logo+taking+aim+at+the+brand+bullies+2003
5199,135812.0,Dracula 3D,dracula+3d+2012
5200,135832.0,Moon Man,moon+man+2012
5201,135921.0,Everything or Nothing,everything+or+nothing+2012
5202,136278.0,Blood,blood+2012
5203,136336.0,The Long Dark Hall,the+long+dark+hall+1951
5204,136400.0,2 Guns,2+guns+2013
5205,136403.0,Populaire,populaire+2012
5206,136418.0,Hummingbird,hummingbird+2013
5207,136582.0,Aliyah,aliyah+2012
5208,136616.0,The Pursuit of Unhappiness,the+pursuit+of+unhappiness+2012
5209,136727.0,Of Snails and Men,of+snails+and+men+2012
5210,136797.0,Need for Speed,need+for+speed+2014
5211,136835.0,No Good Deed,no+good+deed+2014
5212,136911.0,The Factory,the+factory+2012
5213,137008.0,small roads,small+roads+2011
5214,137106.0,The Lego Movie,the+lego+movie+2014
5215,137113.0,Edge of Tomorrow,edge+of+tomorrow+2014
5216,137182.0,The Broken Circle Breakdown,the+broken+circle+breakdown+2012
5217,137285.0,Crossfire Hurricane,crossfire+hurricane+2012
5218,137370.0,Pauline détective,pauline+dtective+2012
5219,137876.0,The Reckoning,the+reckoning+2014
5220,138103.0,The Expendables 3,the+expendables+3+2014
5221,138376.0,A Dark Truth,a+dark+truth+2012
5222,138394.0,Monty Python - Almost the Truth (The Lawyer's Cut),monty+python+-+almost+the+truth+the+lawyers+cut+2009
5223,138544.0,American Horror House,american+horror+house+2012
5224,138832.0,We're the Millers,were+the+millers+2013
5225,139212.0,Recipes For Disaster,recipes+for+disaster+2008
5226,139325.0,Made in Mexico,made+in+mexico+2012
5227,139455.0,Silent Night,silent+night+2012
5228,139463.0,The Scapegoat,the+scapegoat+2012
5229,139519.0,Magic Magic,magic+magic+2013
5230,139651.0,Haute Cuisine,haute+cuisine+2012
5231,139851.0,And Now My Love,and+now+my+love+1974
5232,139948.0,Burn,burn+2012
5233,139997.0,And While We Were Here,and+while+we+were+here+2013
5234,140101.0,Love Torn in a Dream,love+torn+in+a+dream+2000
5235,140172.0,Cool Air,cool+air+2006
5236,140420.0,Paperman,paperman+2012
5237,140519.0,Mascara,mascara+1999
5238,140708.0,So It Goes,so+it+goes+2012
5239,140823.0,Saving Mr. Banks,saving+mr.+banks+2013
5240,140979.0,Electronic Labyrinth THX 1138 4EB,electronic+labyrinth+thx+1138+4eb+1967
5241,141058.0,A Viking Saga: The Darkest Day,a+viking+saga+the+darkest+day+2013
5242,141419.0,Arnulf Rainer,arnulf+rainer+1960
5243,141489.0,Hamlet from the Lunt-Fontanne Theatre,hamlet+from+the+lunt-fontanne+theatre+1964
5244,141614.0,"Niko 2 - Little Brother, Big Trouble",niko+2+-+little+brother_+big+trouble+2012
5245,141733.0,Cottage Country,cottage+country+2013
5246,142084.0,Hiroshima,hiroshima+2009
5247,142487.0,The Precocious and Brief Life of Sabina Rivas,the+precocious+and+brief+life+of+sabina+rivas+2012
5248,142563.0,Fresh Guacamole,fresh+guacamole+2012
5249,142573.0,Are All Men Pedophiles?,are+all+men+pedophiles+2012
5250,142979.0,The Joy of Living,the+joy+of+living+1961
5251,143247.0,Lucy,lucy+2003
5252,143516.0,Winterhawk,winterhawk+1975
5253,143796.0,As Long as You've Got Your Health,as+long+as+youve+got+your+health+1966
5254,144183.0,Heavy Weather,heavy+weather+1995
5255,144229.0,Power Play,power+play+1978
5256,144331.0,Dream Team 1935,dream+team+1935+2012
5257,144724.0,"Vodka, Mr. Palmu",vodka_+mr.+palmu+1969
5258,144792.0,Liliom,liliom+1930
5259,145075.0,Homework,homework+1989
5260,145217.0,Cream Lemon,cream+lemon+2004
5261,145220.0,Muppets Most Wanted,muppets+most+wanted+2014
5262,145247.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,the+100+year-old+man+who+climbed+out+the+window+and+disappeared+2013
5263,146233.0,Prisoners,prisoners+2013
5264,146578.0,The Package,the+package+2013
5265,146599.0,Once Upon a Time... When We Were Colored,once+upon+a+time...+when+we+were+colored+1996
5266,147441.0,Exodus: Gods and Kings,exodus+gods+and+kings+2014
5267,147533.0,The Russian Novel,the+russian+novel+2013
5268,147692.0,"The Oil, the Baby and the Transylvanians",the+oil_+the+baby+and+the+transylvanians+1981
5269,147764.0,The Man Who Shook the Hand of Vicente Fernandez,the+man+who+shook+the+hand+of+vicente+fernandez+2012
5270,147773.0,The Way Way Back,the+way+way+back+2013
5271,147886.0,The Great Sinner,the+great+sinner+1949
5272,147923.0,(A)Sexual,asexual+2011
5273,148034.0,The Elusive Summer of '68,the+elusive+summer+of+68+1984
5274,148327.0,Novena,novena+2005
5275,148353.0,Work in Progress,work+in+progress+2001
5276,148408.0,The Crush,the+crush+1967
5277,148478.0,Freakin' Beautiful World,freakin+beautiful+world+1997
5278,148820.0,Land of Milk and Honey,land+of+milk+and+honey+1971
5279,149087.0,Turning Tide,turning+tide+2013
5280,149149.0,Berta's Motives,bertas+motives+1984
5281,149206.0,Holiday Spin,holiday+spin+2012
5282,149509.0,Horns,horns+2013
5283,149645.0,Smiley's People,smileys+people+1982
5284,149851.0,Enid Is Sleeping,enid+is+sleeping+1991
5285,149856.0,Baby on Board,baby+on+board+1992
5286,150043.0,Something For Everyone,something+for+everyone+1970
5287,150056.0,Jesus liebt mich,jesus+liebt+mich+2012
5288,150124.0,"Blood, Sweat + Vinyl: DIY in the 21st Century",blood_+sweat++vinyl+diy+in+the+21st+century+2011
5289,150689.0,Cinderella,cinderella+2015
5290,150897.0,Paradise: Hope,paradise+hope+2013
5291,151043.0,A Man Called Adam,a+man+called+adam+1966
5292,151085.0,Hypocrites,hypocrites+1915
5293,151138.0,The Visit,the+visit+1964
5294,151826.0,The Man Who Laughs,the+man+who+laughs+2012
5295,151848.0,The Garden of Allah,the+garden+of+allah+1936
5296,151960.0,Planes,planes+2013
5297,152532.0,Dallas Buyers Club,dallas+buyers+club+2013
5298,152584.0,Blue Is the Warmest Color,blue+is+the+warmest+color+2013
5299,152737.0,August: Osage County,august+osage+county+2013
5300,152742.0,The Best Offer,the+best+offer+2013
5301,152745.0,As I Lay Dying,as+i+lay+dying+2013
5302,152747.0,All Is Lost,all+is+lost+2013
5303,152780.0,The Past,the+past+2013
5304,152795.0,The Congress,the+congress+2013
5305,152797.0,Le bel indifférent,le+bel+indiffrent+1957
5306,153158.0,Underdogs,underdogs+2013
5307,154326.0,Hearty Paws,hearty+paws+2006
5308,155055.0,The Ice House,the+ice+house+1997
5309,155325.0,300 Miles to Heaven,300+miles+to+heaven+1989
5310,155445.0,Nicht alle waren Mörder,nicht+alle+waren+mrder+2006
5311,155852.0,The Moth,the+moth+1980
5312,156022.0,The Equalizer,the+equalizer+2014
5313,156180.0,Amor?,amor+2011
5314,156277.0,Big Sur,big+sur+2013
5315,156700.0,The Kings of Summer,the+kings+of+summer+2013
5316,156708.0,Afternoon Delight,afternoon+delight+2013
5317,156908.0,Täynnä tarmoa,tynn+tarmoa+2009
5318,157099.0,Better Living Through Chemistry,better+living+through+chemistry+2014
5319,157152.0,Moving Alan,moving+alan+2003
5320,157336.0,Interstellar,interstellar+2014
5321,157350.0,Divergent,divergent+2014
5322,157353.0,Transcendence,transcendence+2014
5323,157373.0,Commune,commune+2005
5324,157380.0,May in the Summer,may+in+the+summer+2013
5325,157386.0,The Spectacular Now,the+spectacular+now+2013
5326,157409.0,Crystal Fairy & the Magical Cactus,crystal+fairy++the+magical+cactus+2013
5327,157547.0,Oculus,oculus+2013
5328,157820.0,Mood Indigo,mood+indigo+2013
5329,157829.0,The Disappearance of Eleanor Rigby: Them,the+disappearance+of+eleanor+rigby+them+2014
5330,157832.0,Calvary,calvary+2014
5331,157834.0,The Zero Theorem,the+zero+theorem+2014
5332,157841.0,The Young and Prodigious T.S. Spivet,the+young+and+prodigious+t.s.+spivet+2013
5333,157847.0,Joe,joe+2014
5334,157849.0,A Most Wanted Man,a+most+wanted+man+2014
5335,157851.0,Maps to the Stars,maps+to+the+stars+2014
5336,157856.0,Once Upon a Time,once+upon+a+time+1922
5337,158238.0,Stolen Seas,stolen+seas+2013
5338,158445.0,Miracle in Cell No. 7,miracle+in+cell+no.+7+2013
5339,158895.0,This Is Martin Bonner,this+is+martin+bonner+2013
5340,158914.0,The Look of Love,the+look+of+love+2013
5341,158994.0,After Tiller,after+tiller+2013
5342,159008.0,Inequality for All,inequality+for+all+2013
5343,159009.0,Life According to Sam,life+according+to+sam+2013
5344,159011.0,Manhunt: The Inside Story of the Hunt for Bin Laden,manhunt+the+inside+story+of+the+hunt+for+bin+laden+2013
5345,159014.0,20 Feet from Stardom,20+feet+from+stardom+2013
5346,159024.0,Ass Backwards,ass+backwards+2013
5347,159037.0,The Square,the+square+2013
5348,159138.0,The Crash Reel,the+crash+reel+2013
5349,159142.0,Linsanity,linsanity+2013
5350,159304.0,Runaway,runaway+2009
5351,159849.0,Why We Fight: Divide and Conquer,why+we+fight+divide+and+conquer+1943
5352,160171.0,Closed Curtain,closed+curtain+2013
5353,160266.0,Rahtree: Flower of the Night,rahtree+flower+of+the+night+2003
5354,160588.0,Blue Jasmine,blue+jasmine+2013
5355,160874.0,The Third Reich: The Rise & Fall,the+third+reich+the+rise++fall+2010
5356,161179.0,Shakti: The Power,shakti+the+power+2002
5357,161243.0,Men to Kiss,men+to+kiss+2012
5358,161297.0,Arsène Lupin,arsne+lupin+1932
5359,161495.0,Roommates,roommates+1995
5360,161687.0,The Ballad of Ramblin' Jack,the+ballad+of+ramblin+jack+2000
5361,162059.0,Front Page Woman,front+page+woman+1935
5362,162510.0,Strange Voyage,strange+voyage+1964
5363,162592.0,The Lumière Brothers' First Films,the+lumire+brothers+first+films+1996
5364,162678.0,London After Midnight,london+after+midnight+2002
5365,163068.0,"T,O,U,C,H,I,N,G",t_o_u_c_h_i_n_g+1969
5366,163431.0,Ego,ego+2013
5367,164184.0,"Bless Me, Ultima",bless+me_+ultima+2013
5368,164251.0,Serena,serena+2014
5369,165477.0,Whole Lotta Sole,whole+lotta+sole+2012
5370,165586.0,Mutantes,mutantes+2009
5371,166085.0,Tasting Menu,tasting+menu+2013
5372,166627.0,Calloused Hands,calloused+hands+2013
5373,166822.0,Big Ass Spider!,big+ass+spider+2013
5374,167032.0,Curse of Chucky,curse+of+chucky+2013
5375,167161.0,Playground,playground+2009
5376,167408.0,Galileo,galileo+1975
5377,167673.0,The Mooring,the+mooring+2013
5378,167928.0,Frozen City,frozen+city+2006
5379,168031.0,Café Metropole,caf+metropole+1937
5380,168217.0,Lightnin',lightnin+1925
5381,168261.0,Shadow of the Holy Book,shadow+of+the+holy+book+2007
5382,169607.0,Finding Vivian Maier,finding+vivian+maier+2014
5383,169800.0,The Retrieval,the+retrieval+2013
5384,169813.0,Short Term 12,short+term+12+2013
5385,169836.0,A Demon in My View,a+demon+in+my+view+1991
5386,169842.0,The Squall,the+squall+1929
5387,169853.0,12 O’Clock Boys,12+oclock+boys+2013
5388,169881.0,The Physician,the+physician+2013
5389,170178.0,K-11,k-11+2013
5390,170263.0,Ingmar Bergman on Life and Work,ingmar+bergman+on+life+and+work+1998
5391,170368.0,The Green Years,the+green+years+1963
5392,170657.0,Journey to the West: Conquering the Demons,journey+to+the+west+conquering+the+demons+2013
5393,170936.0,SOS Coast Guard,sos+coast+guard+1937
5394,171061.0,Below Sea Level,below+sea+level+2008
5395,171130.0,Starlift,starlift+1951
5396,171232.0,Let the Good Times Roll,let+the+good+times+roll+1973
5397,171372.0,Frank,frank+2014
5398,171540.0,Big Bad Wolves,big+bad+wolves+2013
5399,171961.0,"Luck, Trust & Ketchup: Robert Altman in Carver Country",luck_+trust++ketchup+robert+altman+in+carver+country+1993
5400,172008.0,Complicit,complicit+2013
5401,172214.0,Jew Süss,jew+sss+1934
5402,172631.0,Family Weekend,family+weekend+2013
5403,173153.0,Phil Spector,phil+spector+2013
5404,173168.0,We Always Lie to Strangers,we+always+lie+to+strangers+2013
5405,173341.0,Punk in London,punk+in+london+1977
5406,173467.0,Milius,milius+2013
5407,173634.0,Rockin' In The Rockies,rockin+in+the+rockies+1945
5408,173732.0,Bang Bang,bang+bang+1971
5409,173908.0,Sunlight Jr.,sunlight+jr.+2013
5410,173914.0,Sēņotāji,sotji+2013
5411,174319.0,Elaine Stritch: Shoot Me,elaine+stritch+shoot+me+2013
5412,174322.0,Gasland Part II,gasland+part+ii+2013
5413,174323.0,G.B.F.,g.b.f.+2013
5414,174352.0,Let the Fire Burn,let+the+fire+burn+2013
5415,174594.0,Going Straight,going+straight+1916
5416,174772.0,Europa Report,europa+report+2013
5417,175287.0,Lost and Found,lost+and+found+1979
5418,175555.0,A Madea Christmas,a+madea+christmas+2013
5419,176088.0,The Story of Luke,the+story+of+luke+2013
5420,176297.0,Dead Set,dead+set+2008
5421,176670.0,Shoot-Out At Medicine Bend,shoot-out+at+medicine+bend+1957
5422,176983.0,One Piece Film Z,one+piece+film+z+2012
5423,177221.0,The Battery,the+battery+2012
5424,177572.0,Big Hero 6,big+hero+6+2014
5425,178446.0,Generation War,generation+war+2013
5426,178809.0,The Colony,the+colony+2013
5427,178946.0,Craig Ferguson: I'm Here to Help,craig+ferguson+im+here+to+help+2013
5428,179144.0,The Great Beauty,the+great+beauty+2013
5429,179146.0,The Last of the Unjust,the+last+of+the+unjust+2013
5430,179179.0,American Winter,american+winter+2013
5431,180050.0,Cigarettes and Coffee,cigarettes+and+coffee+2004
5432,180147.0,We Are The Nobles,we+are+the+nobles+2013
5433,180252.0,Very Ordinary Couple,very+ordinary+couple+2013
5434,180299.0,The Raid 2,the+raid+2+2014
5435,180314.0,Salinger,salinger+2013
5436,180705.0,Benji,benji+2012
5437,180951.0,Summer in February,summer+in+february+2013
5438,180954.0,Vessel of Wrath,vessel+of+wrath+1938
5439,181330.0,Kevin Hart: Let Me Explain,kevin+hart+let+me+explain+2013
5440,181886.0,Enemy,enemy+2013
5441,182099.0,21-87,21-87+1963
5442,182972.0,Cargo,cargo+2013
5443,183119.0,Kiss Me Goodbye,kiss+me+goodbye+1986
5444,183871.0,Mumia Abu-Jamal: A Case for Reasonable Doubt?,mumia+abu-jamal+a+case+for+reasonable+doubt+1998
5445,184125.0,Assault on Wall Street,assault+on+wall+street+2013
5446,184795.0,The Sea Gull,the+sea+gull+1968
5447,185292.0,Chesty: A Tribute to a Legend,chesty+a+tribute+to+a+legend+1976
5448,185341.0,[REC]⁴ Apocalypse,rec+apocalypse+2014
5449,186929.0,Borgman,borgman+2013
5450,186935.0,Heli,heli+2013
5451,187017.0,22 Jump Street,22+jump+street+2014
5452,188166.0,Blue Ruin,blue+ruin+2014
5453,188180.0,Body Fat Index of Love,body+fat+index+of+love+2012
5454,188588.0,Last Summer in the Hamptons,last+summer+in+the+hamptons+1995
5455,188589.0,Babyfever,babyfever+1994
5456,188761.0,The German Doctor,the+german+doctor+2013
5457,188858.0,Lola,lola+2006
5458,189803.0,Jo pour Jonathan,jo+pour+jonathan+2011
5459,190167.0,9500 Liberty,9500+liberty+2009
5460,190859.0,American Sniper,american+sniper+2014
5461,191104.0,Wolf,wolf+2013
5462,191402.0,Bigfoot Lives,bigfoot+lives+2007
5463,191599.0,Emmanuel's Gift,emmanuels+gift+2005
5464,191874.0,Stranger in the House,stranger+in+the+house+1997
5465,192588.0,Ferryman Maria,ferryman+maria+1936
5466,192695.0,All Watched Over by Machines of Loving Grace,all+watched+over+by+machines+of+loving+grace+2011
5467,192813.0,Age of Dinosaurs,age+of+dinosaurs+2013
5468,192936.0,Frank Herbert's Children of Dune,frank+herberts+children+of+dune+2003
5469,193229.0,Black Field,black+field+2009
5470,193348.0,Jump,jump+1965
5471,193638.0,A Soldier's Plaything,a+soldiers+plaything+1930
5472,193645.0,Seduced and Abandoned,seduced+and+abandoned+2013
5473,194516.0,A Stranger in Town,a+stranger+in+town+1943
5474,194662.0,Birdman,birdman+2014
5475,194668.0,New York: A Documentary Film,new+york+a+documentary+film+1999
5476,194722.0,At Middleton,at+middleton+2013
5477,195269.0,12 Rounds 2: Reloaded,12+rounds+2+reloaded+2013
5478,195651.0,The Misadventures of Margaret,the+misadventures+of+margaret+1998
5479,196355.0,Muhammad Ali's Greatest Fight,muhammad+alis+greatest+fight+2013
5480,196940.0,Quartier Mozart,quartier+mozart+1992
5481,197082.0,Venus in Fur,venus+in+fur+2013
5482,197552.0,Between the Devil and the Deep Blue Sea,between+the+devil+and+the+deep+blue+sea+1995
5483,197592.0,Rage of Angels,rage+of+angels+1983
5484,197611.0,Dragonfly,dragonfly+1976
5485,197723.0,Lotte Reiniger: Homage to the Inventor of the Silhouette Film,lotte+reiniger+homage+to+the+inventor+of+the+silhouette+film+2001
5486,197726.0,Lon Chaney: A Thousand Faces,lon+chaney+a+thousand+faces+2000
5487,197950.0,The Connection,the+connection+2014
5488,198184.0,Chappie,chappie+2015
5489,198365.0,Apartment 4E,apartment+4e+2012
5490,198460.0,Boris Godunov,boris+godunov+1986
5491,198663.0,The Maze Runner,the+maze+runner+2014
5492,199151.0,The Very Thought of You,the+very+thought+of+you+1944
5493,199327.0,Gagarin: First in Space,gagarin+first+in+space+2013
5494,199420.0,Pawn Shop Chronicles,pawn+shop+chronicles+2013
